,title,doi,year,exists_in_openalex
3375,Perennial grassland agriculture restores critical ecosystem functions in the U.S. Upper Midwest,10.3389/fsufs.2022.1010280,2022,True
3376,Diet and Obesity Issues in the Underserved,10.1016/j.pop.2016.09.014,2017,True
3377,The Role of the Rural Context in the Transition to Adulthood: A Scoping Review,10.1007/s40894-021-00161-6,2021,True
3378,Changes in Nutrient Intake at Retirement,10.3386/w24621,2018,True
3379,What is essential travel? Socio-economic differences in travel demand during the COVID-19 lockdown,10.31219/osf.io/qtkhb,2021,True
3380,Experimental demonstration of tethered gene drive systems for confined population modification or suppression,10.1101/2021.05.29.446308,2021,True
3381,"Historical, Current, and Future Prospects for Food Safety in Poultry Product Processing Systems",10.1016/b978-0-12-811835-1.00018-x,2018,True
3382,"Are you going to get a ticket or a warning for speeding? An autologistic regression analysis in Burlington, VT",10.1016/j.trip.2019.100001,2019,True
3383,A fuzzy logic approach to analyse the suitability of nesting habitat for greater sage-grouse in western Wyoming,10.1080/14498596.2017.1292965,2017,True
3384,Contagion During the Initial Banking Panic of the Great Depression,10.3386/w23629,2017,True
3385,Environmental awareness and willingness to pay for biodiversity improvement in Puerto Rico,10.1007/s13412-023-00869-y,2023,True
3386,Immigration politics by proxy: state agency in an era of national reluctance,10.1080/1369183x.2017.1341714,2017,True
3387,The hidden value of trees: Quantifying the ecosystem services of tree lineages and their major threats across the contiguous US,10.1371/journal.pstr.0000010,2022,True
3388,Long-term Outcomes of Natural-process Riparian Restoration on a Regulated River Site: The Rio Grande Albuquerque Overbank Project after 16 Years,10.3368/er.35.4.341,2017,True
3389,The Cover Crop Seed Industry: An Indiana Case Study,10.7771/2331-9151.1056,2021,True
3390,Disparities in Utilization of Medical Specialists for Colonoscopy,10.1089/heq.2019.0052,2019,True
3391,Managing Quail in Arizona: Meeting New Challenges with Old Techniques,10.7290/nqsp06vjus,2017,True
3392,Looking beyond leaves: variation in nutrient leaching potential of seasonal litterfall among different species within an urban forest,10.1007/s11252-022-01217-8,2022,True
3393,The Heterogeneous Labor Market Effects of the Venezuelan Exodus on Female Workers: Evidence from Colombia,10.32468/dtseru.311,2022,True
3394,The Effects the Summer Electronic Benefits Transfer for Children Demonstration has on Children’s Food Security,10.1093/aepp/ppw030,2017,True
3395,1207: The impact of food insecurity on fetal growth restriction for women in Ohio food deserts,10.1016/j.ajog.2019.11.1219,2020,True
3396,Evaluating factors influencing Tennessee and Kentucky farmers’ willingness to sell produce through fresh stop markets,10.3389/fsufs.2023.1212764,2023,True
3397,The Role of Governments in the Spread of Novel Computing Devices in the Nineteenth and Early Twentieth Century United States,10.1109/mahc.2019.2897103,2019,True
3398,Empowering or impoverishing through credit,10.3167/fcl.2017.780108,2017,True
3399,Availability and Pricing of Infant Snack Foods in Low-Income Communities Across Rhode Island,10.1093/cdn/nzaa051_019,2020,True
3400,Patch age since disturbance drives patch dynamics for flycatchers breeding in both reservoir and riverine habitat,10.1002/ecs2.2425,2018,True
3401,"Factors associated with farmers’ use of indigenous and scientific climate forecasts in Rwenzori region, Western Uganda",10.1007/s10113-022-01994-0,2022,True
3402,Changing Community Variations in Perceptions and Activeness in Response to the Spruce Bark Beetle Outbreak in Alaska,10.3390/su9010067,2017,True
3403,Imputation of missing values in a large job exposure matrix using hierarchical information,10.1038/s41370-018-0037-x,2018,True
3404,The Central American Child Migration Surge: A Temporal and Spatial Investigation of its Causes,10.1111/tla.12133,2017,True
3405,Practical and statistical challenges in driving research,10.1002/sim.7903,2018,True
3406,Urban aerosol chemistry at a land–water transition site during summer – Part 1: Impact of agricultural and industrial ammonia emissions,10.5194/acp-21-13051-2021,2021,True
3407,Barriers to Nursing Home Care for Nonelderly Rural Residents,10.1177/0733464817746772,2017,True
3408,"Use of soil moisture active passive satellite data and WorldClim 2.0 data to predict the potential distribution of visceral leishmaniasis and its vector &lt;em&gt;Lutzomyia longipalpis&lt;/em&gt; in Sao Paulo and Bahia states, Brazil",10.4081/gh.2022.1095,2022,True
3409,Predictors of Depressive Symptoms in Rural Farm Women Aged 50 and Over,10.14574/ojrnhc.v20i2.631,2020,True
3410,"Spatial analysis of borrow pits along the Platte River in south-central Nebraska, USA, in 1957 and 2016",10.13014/k29021zk,2018,True
3411,Increasing the CalFresh Participation Rate in The County of Santa Cruz,10.31979/etd.66mt-hsr5,2019,True
3412,Point Mapping Integrates Data Collection and Weed Control Operations,10.1017/inp.2017.5,2017,True
3413,What factors make consumers in the USA buy hemp products? Evidence from Nielsen consumer panel data,10.1186/s40100-023-00245-y,2023,True
3414,‘Left behind places’: what are they and why do they matter?,10.1093/cjres/rsad044,2023,True
3415,"Perceptions of risk to compound coastal water events: A case study in eastern North Carolina, USA",10.1016/j.pdisas.2022.100266,2022,True
3416,Patterns of handgun divestment among handgun owners in California,10.1186/s40621-021-00362-6,2022,True
3417,Immigration Policy Levers for US Innovation and Startups,10.3386/w27040,2020,True
3418,Explaining political polarization in environmental governance using narrative analysis,10.5751/es-10999-240304,2019,True
3419,"Food Trucks Driving Gentrification in Austin, Texas",10.33182/bc.v11i1.1427,2021,True
3420,"Estimating the Associations between SNAP and Food Insecurity, Obesity, and Food Purchases with Imperfect Administrative Measures of Participation",10.3386/w24412,2018,True
3421,Strengthening Informal Supports to Promote Behavioral Health of Youth With Intellectual and/or Developmental Disabilities in Rural Communities,10.1016/bs.irrdd.2017.07.001,2017,True
3422,Assessment of the Financial Benefits from Wind Farms in US Rural Locations,10.3390/jrfm15100423,2022,True
3423,Opportunities and challenges for farm to early care and education in settings serving low-income children,10.1080/19320248.2018.1547670,2018,True
3424,An Examination of Wage and Income Inequality within the American Farmworker Community,10.1177/2331502418786707,2018,True
3425,Volatility and Change in Suburban Nonprofit Safety Nets,10.7758/rsf.2023.9.2.06,2023,True
3426,"Growing Food, Growing a Movement: How Structural Racism Affects Immigrant Farmers",10.5304/jafscd.2020.094.038,2020,True
3427,Using State and Transition Models to Show Economic Interdependence of Ecological Sites at the Ranch Level,10.1016/j.rama.2017.05.008,2017,True
3428,"Association between health care access and food insecurity among lower-income older adults with multiple chronic conditions in Washington State, USA",10.1017/s1368980022001240,2022,True
3429,"Feeling the stress and strain – race, economics, and the educational experiences of Latinx emergent bilinguals in a ‘new’ destination school",10.1080/13613324.2018.1511534,2018,True
3430,Using the AGsploration: the Science of Maryland Agriculture Curriculum as a Tool to Increase Youth Appreciation and Understanding of Agriculture and Science,10.5195/jyd.2016.467,2017,True
3431,Rural public library assets: A multi‐classification study,10.1002/pra2.2017.14505401146,2017,True
3432,Natural resource extraction and mortality in the United States,10.1016/j.jenvman.2019.01.033,2019,True
3433,Big Data under Obama and Trump: The Data-Fueled U.S. Presidency,10.17645/pag.v6i4.1565,2018,True
3434,"Derailed Values: Planning Education, External Funding, and Environmental Justice in New Orleans Rail Planning",10.1177/0739456x17712810,2017,True
3435,Preferred Water Resource Information Sources and Learning Opportunities in the Pacific Northwest,10.4195/nse2018.07.0014,2018,True
3436,Quality of communication about medicines in United States hospitals: A national retrospective study,10.1016/j.sapharm.2016.09.005,2017,True
3437,Rural and Small Town Residents and the Rural Mystique: Data from Texas,10.1111/ruso.12227,2018,True
3438,"Investigation of the Microenvironment, Land Cover Characteristics, and Social Vulnerability of Heat-Vulnerable Bus Stops in Knoxville, Tennessee",10.20944/preprints202306.0778.v1,2023,True
3439,Underestimating College Student Food Insecurity: Marginally Food Secure Students May Not Be Food Secure,10.3390/nu14153142,2022,True
3440,The North Carolina Food Pantry Organizational Capability and Mapping Study: Research Brief and Pilot Study,10.5304/jafscd.2019.091.031,2019,True
3441,"Does the Theory of Voluntary Sector Failure Provide Insight into Food Pantries? A Case Study of a Network of Food Pantries in San Diego, CA",10.1007/s11266-018-00047-7,2018,True
3442,ECONOMIC CONSEQUENCES FOR TREE FRUIT INTERMEDIARIES FROM SHOCKS,10.1017/aae.2017.15,2017,True
3443,Missed Work Due to Occupational Illness among Hispanic Horse Workers,10.13031/jash.12735,2018,True
3444,Understanding equipment management for planting cover crops,10.2489/jswc.2023.0818a,2023,True
3445,"Food safety, reputation, and regulation",10.1002/aepp.13315,2022,True
3446,Open configuration options Agglomeration and Congestion in Latin America,10.18235/0003984,2022,True
3447,Managed movement increases metapopulation viability of the endangered red wolf,10.1002/jwmg.21397,2017,True
3448,Barriers to Healthy Eating and Physical Activity in the Mississippi Delta,10.51250/jheal.v2i1.36,2022,True
3449,Assessing the Motivations for Migration Among West African Immigrants in Itinerant Retail Trading in Ghana,10.36005/jplm.v1i1.12,2019,True
3450,Community response to a sustainable restoration plan for a superfund site,10.1007/s11356-018-1885-6,2018,True
3451,Iowa Dependent Adult Abuse Prosecutions From 2006 Through 2015: Health Care Providers’ Concern,10.1177/2150131916688561,2017,True
3452,Cultural worldview and genetically modified food policy preferences,10.1016/j.foodpol.2018.09.003,2018,True
3453,Investigating confounders of the association between survival and adjuvant radiation therapy after breast conserving surgery in a sample of elderly breast Cancer patients in Appalachia,10.1186/s12885-019-6263-3,2019,True
3454,Essays on Sustainability and Poverty,10.18130/v3qw15,2017,True
3455,The Effect of the Field of Study on the Higher Education Wage Premium — Evidence from Israel,10.1111/labr.12150,2019,True
3456,Fine-scale assessment of cross-boundary wildfire events in the western United States,10.5194/nhess-19-1755-2019,2019,True
3457,Resource Description and Access Adoption and Implementation in Public Libraries in the United States,10.5860/lrts.63n2.119,2019,True
3458,"Neither, either, or both? Who sees GM and non‐GM food labels?",10.1002/jaa2.32,2022,True
3459,Forward-looking farmers owning multiple potential wetland restoration sites: implications for efficient restoration,10.1007/s00267-018-1002-0,2018,True
3460,Performance of rapid floristic quality assessment indices for increasing cost-effectiveness of wetland condition evaluation,10.1016/j.ecolind.2018.08.003,2018,True
3461,An Environmental Assessment of the North and South Carolina Coasts,10.1016/b978-0-12-805068-2.00044-9,2019,True
3462,"Local and social: entrepreneurs, information network effects, and economic growth",10.1007/s00168-019-00915-0,2019,True
3463,Persistence of anaemia among Samoan preschool age children: a longitudinal study,10.1017/s1368980021003980,2021,True
3464,Harmonizing the Assessment of the Impacts of Natural Disasters to Florida Agriculture,10.32473/edis-fe1075-2020,2020,True
