,year,name
11496,2024,Pomona College
11497,2024,University of New Hampshire
11498,2024,"University of Maryland, Baltimore County"
11501,2023,University of Peshawar
11502,2023,Public Health Dayton & Montgomery County
11503,2020,Modibbo Adama University of Technology
11505,2020,Ahmadu Bello University
11506,2017,New York City Department of Transportation
11509,2023,European University Institute
11512,2017,Virginia Foundation for the Humanities
11514,2023,Texas Parks and Wildlife Department
11515,2023,Coastal Bend Wellness Foundation
11516,2023,Texas A&M University – Kingsville
11521,2022,Health Strategy and Delivery Foundation
11524,2019,Dalhousie University
11525,2019,Conservation International
11530,2023,The University of Texas at Arlington
11532,2024,Alaska Native Medical Center
11533,2024,University of Oulu
11534,2024,Northern (Arctic) Federal University
11535,2024,University of Alberta
11537,2024,London School of Economics and Political Science
11549,2023,W.E. Upjohn Institute for Employment Research
11553,2019,Tennessee Wildlife Resources Agency
11555,2017,The University of Texas at El Paso
11558,2018,Creative Commons
11565,2022,National Research Council
11566,2022,Institute of Marine Science
11567,2022,CoNISMa
11568,2022,University of Bologna
11569,2022,Lamont-Doherty Earth Observatory
11571,2022,Stazione Zoologica Anton Dohrn
11572,2023,University of Maine
11579,2018,University of Dayton
11583,2021,Texas College
11587,2019,Atkins (United States)
11590,2019,Washington College
11591,2019,Smithsonian Conservation Biology Institute
11592,2019,National Zoological Park
11596,2023,National Institute for Occupational Safety and Health
11602,2020,Harvard University Press
11604,2020,Freie Universität Berlin
11605,2020,Emory University
11610,2023,Southern Research Institute
11613,2023,Wayne State University
11615,2019,Moffitt Cancer Center
11616,2019,Pear Therapeutics (United States)
11622,2017,Purdue University System
11628,2023,Grand Valley State University
11629,2023,Penn Center for AIDS Research
11634,2018,Federal Reserve Bank of St. Louis
11635,2017,University of Zululand
11636,2017,Humana (United States)
11637,2023,University of Manchester
11638,2023,Manchester University
11639,2023,University College London
11640,2023,Oxford Policy Management
11646,2023,SRM University
11648,2023,Indian Statistical Institute
11649,2023,United Nations University World Institute for Development Economics Research
11650,2023,University of Calcutta
11651,2023,Jadavpur University
11652,2023,Indian Institute of Management Ahmedabad
11653,2023,Center for Global Development
11654,2018,Cato Institute
11656,2020,University of Vienna
11657,2024,Delta Air Lines (United States)
11658,2024,Deltares
11659,2024,Pacific Science Center
11661,2024,U.S. Army Engineer Research and Development Center
11662,2024,United States Army Corps of Engineers
11663,2024,United States Army
11666,2020,Circle Solutions
11668,2022,Georgia State University
11671,2024,The University of Texas Southwestern Medical Center
11672,2024,Durham VA Health Care System
11673,2024,Bedford VA Research Corporation
11675,2024,University of Massachusetts Chan Medical School
11676,2024,VA Ann Arbor Healthcare System
11677,2024,Duke University
11678,2019,Suez Canal University
11685,2023,University of York
11686,2024,Syracuse University
11688,2024,Lafayette College
11698,2023,Monash University
11699,2023,Portland State University
11700,2023,Carnegie Museum of Natural History
11701,2023,University of Pittsburgh
11705,2017,Associated Research (United States)
11708,2024,Instituto de Investigaciones Biológicas Clemente Estable
11709,2024,National University of Northwestern Buenos Aires
11710,2024,Comisión de Investigaciones Científicas
11711,2024,Universidade Estadual Paulista (Unesp)
11712,2024,Smithsonian Conservation Biology Institute
11713,2024,National Zoological Park
11718,2020,University of Technology
11719,2020,Georgia Institute of Technology
11720,2020,SUNY Polytechnic Institute
11721,2020,New York Institute of Technology
11722,2020,National University of Sciences and Technology
11723,2020,Southern Polytechnic State University
11724,2017,McGill-Queen's University Press
11725,2017,Weatherford College
11728,2023,University of Alaska Anchorage
11730,2022,Berkeley Public Health Division
11733,2022,Meta (United States)
11734,2022,Menlo School
11738,2017,National Institute of Transport
11739,2017,University of Portland
11741,2023,Northcentral University
11746,2022,İzmir University of Economics
11751,2018,SIL International
11753,2024,University of Central Florida
11754,2024,University of Alabama
11760,2021,"California State University, Monterey Bay"
11764,2023,University of Oxford
11771,2023,University of Sydney
11772,2023,University of Talca
11775,2023,Rutgers Sexual and Reproductive Health and Rights
11776,2023,Michael & Associates
11779,2017,University of Illinois at Springfield
11781,2023,Colorado Parks and Wildlife
11785,2017,International Law Institute
11791,2023,"California State University, Long Beach"
11792,2023,Indian Institute of Science Bangalore
11795,2020,Brookings Institution
11800,2020,University of Castilla-La Mancha
11805,2020,Universiti Tenaga Nasional
11806,2020,University of Córdoba
11807,2020,Semnan University
11809,2020,University of Malaya
11813,2019,University of Bristol
11814,2023,Boston Medical Center
11817,2023,RTI International
11818,2023,"University of Maryland, Baltimore"
11819,2023,Hennepin County Medical Center
11822,2023,South China Agricultural University
11823,2023,New Jersey Institute of Technology
11829,2024,Charles Sturt University
11830,2024,University of East Anglia
11832,2024,Sydney Water
11836,2017,Aurora University
11837,2021,Northampton Community College
11838,2021,Berlin School of Economics and Law
11839,2019,University College Dublin
11840,2019,Saint Joseph's University
11845,2020,Sinai Hospital
11846,2020,City Of Hope National Medical Center
11849,2020,Rush University Medical Center
11857,2022,National Heart Lung and Blood Institute
11859,2022,University of Colorado Anschutz Medical Campus
11860,2022,Seattle Children's Hospital
11863,2022,National Institute on Minority Health and Health Disparities
11864,2022,National Institute of Nursing Research
11873,2023,Mitre (United States)
11875,2021,Health Services Research & Development
11876,2021,United States Department of Veterans Affairs
11877,2021,University of North Carolina at Greensboro
11881,2020,Indiana University Bloomington
11885,2019,Rice University
11887,2019,Swiss Finance Institute
11888,2019,University of Geneva
11893,2017,Indiana University – Purdue University Fort Wayne
11895,2021,Cleveland Metroparks
11898,2021,National Institute of Allergy and Infectious Diseases
11899,2021,National Institutes of Health
11902,2017,San Francisco General Hospital
11906,2022,Florida College
11915,2023,DB Engineering & Consulting (Germany)
11916,2017,Thomas Jefferson University
11917,2017,LAC+USC Medical Center
11932,2021,Oregon Health Authority
11933,2021,Tennessee Department of Health
11935,2021,New York State Department of Health
11938,2021,Minnesota Department of Health
11939,2021,Georgia Department of Public Health
11940,2021,Food Safety and Inspection Service
11941,2021,Center for Food Safety and Applied Nutrition
11942,2020,St. Jude Children's Research Hospital
11943,2020,University of Tennessee Health Science Center
11944,2020,University of Memphis
11946,2021,University of Baltimore
11947,2021,Smithsonian Tropical Research Institute
11948,2021,University of Jos
11949,2021,Universiti Brunei Darussalam
11950,2021,Middlebury College
11952,2021,National Zoological Park
11953,2021,ForestGEO
11954,2021,National Institute of Amazonian Research
11959,2021,Wilfrid Laurier University
11960,2021,Omar Bongo University
11962,2021,National Science and Technology Development Agency
11963,2021,University of Aberdeen
11964,2021,Xishuangbanna Tropical Botanical Garden
11965,2021,Universidade de São Paulo
11966,2021,University of the Philippines Los Baños
11967,2021,University of the Philippines Diliman
11968,2021,Forest Research Institute
11969,2021,Instituto Sinchi
11970,2021,Uva Wellassa University
11971,2021,Taiwan Forestry Research Institute
11972,2021,National Sun Yat-sen University
11974,2021,National Chiayi University
11976,2021,National Dong Hwa University
11978,2021,Sun Yat-sen University
11979,2021,University of Buea
11981,2021,Morton Arboretum
11985,2021,Indian Institute of Science Bangalore
11988,2021,Universidad Nacional de Colombia
11989,2021,National Museum of Natural History
11990,2017,Eunice Kennedy Shriver National Institute of Child Health and Human Development
11993,2017,CDM Group (United States)
11994,2017,Arkansas Tech University
11997,2017,California Department of Public Health
12004,2023,Colorado School of Public Health
12010,2023,Southcentral Foundation
12011,2023,Charles George VA Medical Center
12014,2018,University of Denver
12015,2019,Lawrence Berkeley National Laboratory
12018,2019,Martin Luther University Halle-Wittenberg
12019,2019,MSH Medical School Hamburg – University of Applied Sciences and Medical University
12021,2019,White River Junction VA Medical Center
12027,2021,University of Arkansas for Medical Sciences
12036,2020,At Bristol
12037,2017,TU Dresden
12038,2017,"Swiss Federal Institute for Forest, Snow and Landscape Research"
12042,2023,American Society of Clinical Oncology
12043,2023,Massachusetts General Hospital
12044,2023,Sarah Cannon
12045,2023,Oncology Hematology Care
12051,2019,Intermountain Healthcare
12058,2018,Atlantic University
12059,2018,Florida Atlantic University
12074,2017,International Institute of Tropical Forestry
12075,2017,University of Puerto Rico System
12080,2018,National Council for Air and Stream Improvement
12081,2018,Missouri Department of Conservation
12084,2018,University of Edinburgh
12089,2018,Lancaster University
12091,2018,Pontifical Catholic University of Peru
12093,2018,Australian National University
12100,2018,Federal Reserve Bank of Minneapolis
12101,2017,Fujian Normal University
12102,2017,Lakehead University
12103,2017,National Taiwan Normal University
12105,2020,National Socio-Environmental Synthesis Center
12106,2020,New York State Department of Environmental Conservation
12109,2020,Louisiana Coastal Protection and Restoration Authority
12122,2017,Trinity University
12123,2018,Vermont Fish & Wildlife Department
12125,2018,Cary Institute of Ecosystem Studies
12129,2017,Fu Jen Catholic University
12130,2017,National Taiwan University
12133,2018,Universidad Nacional de la Amazonía Peruana
12136,2020,International Institute of Social History
12139,2020,Aix-Marseille Université
12140,2020,École des hautes études en sciences sociales
12141,2020,Centre National de la Recherche Scientifique
12143,2019,Maine Medical Center
12144,2019,Maine Medical Center Research Institute
12145,2018,United States Department of Health and Human Services
12146,2018,Smithsonian Environmental Research Center
12147,2018,University of Sioux Falls
12148,2018,Silvestrum Climate Associates
12152,2018,California Science Center
12155,2018,U.S. Army Engineer Research and Development Center
